"cell_barcode","fov","core_id"
"c_1_10_969",10,"A4"
"c_1_10_974",10,"A4"
"c_1_10_997",10,"A4"
"c_1_110_1000",110,"B10"
"c_1_110_1020",110,"B10"
"c_1_110_1044",110,"B10"
"c_1_110_1070",110,"B10"
"c_1_110_1092",110,"B10"
"c_1_110_111",110,"B10"
"c_1_110_1117",110,"B10"
"c_1_110_1137",110,"B10"
"c_1_110_1140",110,"B10"
"c_1_110_1143",110,"B10"
"c_1_110_1186",110,"B10"
"c_1_110_1198",110,"B10"
"c_1_110_1312",110,"B10"
"c_1_110_1315",110,"B10"
"c_1_110_1320",110,"B10"
"c_1_110_1324",110,"B10"
"c_1_110_1346",110,"B10"
"c_1_110_1378",110,"B10"
"c_1_110_1381",110,"B10"
"c_1_110_1387",110,"B10"
"c_1_110_139",110,"B10"
"c_1_110_1402",110,"B10"
"c_1_110_1448",110,"B10"
"c_1_110_145",110,"B10"
"c_1_110_1450",110,"B10"
"c_1_110_151",110,"B10"
"c_1_110_1514",110,"B10"
"c_1_110_1527",110,"B10"
"c_1_110_1540",110,"B10"
"c_1_110_1551",110,"B10"
"c_1_110_1560",110,"B10"
"c_1_110_1578",110,"B10"
"c_1_110_1591",110,"B10"
"c_1_110_161",110,"B10"
"c_1_110_1630",110,"B10"
"c_1_110_1645",110,"B10"
"c_1_110_1657",110,"B10"
"c_1_110_1673",110,"B10"
"c_1_110_1706",110,"B10"
"c_1_110_1759",110,"B10"
"c_1_110_1776",110,"B10"
"c_1_110_1779",110,"B10"
"c_1_110_1786",110,"B10"
"c_1_110_1797",110,"B10"
"c_1_110_18",110,"B10"
"c_1_110_1840",110,"B10"
"c_1_110_1857",110,"B10"
"c_1_110_189",110,"B10"
"c_1_110_1926",110,"B10"
"c_1_110_198",110,"B10"
"c_1_110_210",110,"B10"
"c_1_110_269",110,"B10"
"c_1_110_271",110,"B10"
"c_1_110_284",110,"B10"
"c_1_110_308",110,"B10"
"c_1_110_309",110,"B10"
"c_1_110_319",110,"B10"
"c_1_110_321",110,"B10"
"c_1_110_338",110,"B10"
"c_1_110_365",110,"B10"
"c_1_110_386",110,"B10"
"c_1_110_425",110,"B10"
"c_1_110_426",110,"B10"
"c_1_110_456",110,"B10"
"c_1_110_48",110,"B10"
"c_1_110_517",110,"B10"
"c_1_110_540",110,"B10"
"c_1_110_570",110,"B10"
"c_1_110_577",110,"B10"
"c_1_110_591",110,"B10"
"c_1_110_611",110,"B10"
"c_1_110_615",110,"B10"
"c_1_110_691",110,"B10"
"c_1_110_7",110,"B10"
"c_1_110_722",110,"B10"
"c_1_110_725",110,"B10"
"c_1_110_767",110,"B10"
"c_1_110_769",110,"B10"
"c_1_110_77",110,"B10"
"c_1_110_787",110,"B10"
"c_1_110_795",110,"B10"
"c_1_110_81",110,"B10"
"c_1_110_824",110,"B10"
"c_1_110_828",110,"B10"
"c_1_110_831",110,"B10"
"c_1_110_832",110,"B10"
"c_1_110_842",110,"B10"
"c_1_110_858",110,"B10"
"c_1_110_861",110,"B10"
"c_1_110_915",110,"B10"
"c_1_110_918",110,"B10"
"c_1_110_98",110,"B10"
"c_1_111_12",111,"B10"
"c_1_111_120",111,"B10"
"c_1_111_143",111,"B10"
"c_1_111_148",111,"B10"
"c_1_111_178",111,"B10"
"c_1_111_188",111,"B10"
"c_1_111_203",111,"B10"
"c_1_111_204",111,"B10"
"c_1_111_243",111,"B10"
"c_1_111_251",111,"B10"
"c_1_111_332",111,"B10"
"c_1_111_342",111,"B10"
"c_1_111_348",111,"B10"
"c_1_111_35",111,"B10"
"c_1_111_364",111,"B10"
"c_1_111_370",111,"B10"
"c_1_111_380",111,"B10"
"c_1_111_406",111,"B10"
"c_1_111_440",111,"B10"
"c_1_111_454",111,"B10"
"c_1_111_455",111,"B10"
"c_1_111_456",111,"B10"
"c_1_111_486",111,"B10"
"c_1_111_502",111,"B10"
"c_1_111_540",111,"B10"
"c_1_111_555",111,"B10"
"c_1_111_556",111,"B10"
"c_1_111_563",111,"B10"
"c_1_111_601",111,"B10"
"c_1_111_616",111,"B10"
"c_1_111_625",111,"B10"
"c_1_111_635",111,"B10"
"c_1_111_685",111,"B10"
"c_1_111_686",111,"B10"
"c_1_111_692",111,"B10"
"c_1_111_743",111,"B10"
"c_1_111_757",111,"B10"
"c_1_111_761",111,"B10"
"c_1_111_771",111,"B10"
"c_1_111_82",111,"B10"
"c_1_111_841",111,"B10"
"c_1_111_850",111,"B10"
"c_1_111_853",111,"B10"
"c_1_111_874",111,"B10"
"c_1_111_878",111,"B10"
"c_1_111_884",111,"B10"
"c_1_111_89",111,"B10"
"c_1_112_1",112,"D10"
"c_1_112_103",112,"D10"
"c_1_112_1044",112,"D10"
"c_1_112_1048",112,"D10"
"c_1_112_1055",112,"D10"
"c_1_112_1060",112,"D10"
"c_1_112_107",112,"D10"
"c_1_112_1095",112,"D10"
"c_1_112_1101",112,"D10"
"c_1_112_1115",112,"D10"
"c_1_112_1125",112,"D10"
"c_1_112_1131",112,"D10"
"c_1_112_1140",112,"D10"
"c_1_112_1145",112,"D10"
"c_1_112_1155",112,"D10"
"c_1_112_1156",112,"D10"
"c_1_112_116",112,"D10"
"c_1_112_1173",112,"D10"
"c_1_112_1183",112,"D10"
"c_1_112_1188",112,"D10"
"c_1_112_1191",112,"D10"
"c_1_112_1192",112,"D10"
"c_1_112_1214",112,"D10"
"c_1_112_1215",112,"D10"
"c_1_112_1247",112,"D10"
"c_1_112_1269",112,"D10"
"c_1_112_1273",112,"D10"
"c_1_112_1282",112,"D10"
"c_1_112_1297",112,"D10"
"c_1_112_1304",112,"D10"
"c_1_112_1321",112,"D10"
"c_1_112_1332",112,"D10"
"c_1_112_1334",112,"D10"
"c_1_112_1339",112,"D10"
"c_1_112_134",112,"D10"
"c_1_112_1362",112,"D10"
"c_1_112_1369",112,"D10"
"c_1_112_1371",112,"D10"
"c_1_112_1379",112,"D10"
"c_1_112_1380",112,"D10"
"c_1_112_1391",112,"D10"
"c_1_112_155",112,"D10"
"c_1_112_161",112,"D10"
"c_1_112_17",112,"D10"
"c_1_112_171",112,"D10"
"c_1_112_174",112,"D10"
"c_1_112_176",112,"D10"
"c_1_112_193",112,"D10"
"c_1_112_204",112,"D10"
"c_1_112_214",112,"D10"
"c_1_112_224",112,"D10"
"c_1_112_227",112,"D10"
"c_1_112_232",112,"D10"
"c_1_112_258",112,"D10"
"c_1_112_265",112,"D10"
"c_1_112_270",112,"D10"
"c_1_112_277",112,"D10"
"c_1_112_281",112,"D10"
"c_1_112_3",112,"D10"
"c_1_112_312",112,"D10"
"c_1_112_317",112,"D10"
"c_1_112_319",112,"D10"
"c_1_112_339",112,"D10"
"c_1_112_346",112,"D10"
"c_1_112_35",112,"D10"
"c_1_112_357",112,"D10"
"c_1_112_374",112,"D10"
"c_1_112_408",112,"D10"
"c_1_112_421",112,"D10"
"c_1_112_422",112,"D10"
"c_1_112_426",112,"D10"
"c_1_112_428",112,"D10"
"c_1_112_429",112,"D10"
"c_1_112_43",112,"D10"
"c_1_112_430",112,"D10"
"c_1_112_449",112,"D10"
"c_1_112_453",112,"D10"
"c_1_112_455",112,"D10"
"c_1_112_457",112,"D10"
"c_1_112_478",112,"D10"
"c_1_112_517",112,"D10"
"c_1_112_521",112,"D10"
"c_1_112_54",112,"D10"
"c_1_112_548",112,"D10"
"c_1_112_553",112,"D10"
"c_1_112_555",112,"D10"
"c_1_112_577",112,"D10"
"c_1_112_583",112,"D10"
"c_1_112_594",112,"D10"
"c_1_112_596",112,"D10"
"c_1_112_599",112,"D10"
"c_1_112_6",112,"D10"
"c_1_112_612",112,"D10"
"c_1_112_616",112,"D10"
"c_1_112_623",112,"D10"
"c_1_112_632",112,"D10"
"c_1_112_635",112,"D10"
"c_1_112_666",112,"D10"
"c_1_112_69",112,"D10"
"c_1_112_696",112,"D10"
"c_1_112_7",112,"D10"
"c_1_112_709",112,"D10"
"c_1_112_712",112,"D10"
"c_1_112_741",112,"D10"
"c_1_112_752",112,"D10"
"c_1_112_775",112,"D10"
"c_1_112_778",112,"D10"
"c_1_112_779",112,"D10"
"c_1_112_790",112,"D10"
"c_1_112_80",112,"D10"
"c_1_112_811",112,"D10"
"c_1_112_816",112,"D10"
"c_1_112_817",112,"D10"
"c_1_112_826",112,"D10"
"c_1_112_837",112,"D10"
"c_1_112_840",112,"D10"
"c_1_112_85",112,"D10"
"c_1_112_864",112,"D10"
"c_1_112_866",112,"D10"
"c_1_112_872",112,"D10"
"c_1_112_883",112,"D10"
"c_1_112_911",112,"D10"
"c_1_112_917",112,"D10"
"c_1_112_919",112,"D10"
"c_1_112_924",112,"D10"
"c_1_112_941",112,"D10"
"c_1_112_945",112,"D10"
"c_1_112_960",112,"D10"
"c_1_112_980",112,"D10"
"c_1_112_992",112,"D10"
"c_1_112_993",112,"D10"
"c_1_113_103",113,"D10"
"c_1_113_108",113,"D10"
"c_1_113_11",113,"D10"
"c_1_113_13",113,"D10"
"c_1_113_131",113,"D10"
"c_1_113_134",113,"D10"
"c_1_113_139",113,"D10"
"c_1_113_142",113,"D10"
"c_1_113_154",113,"D10"
"c_1_113_164",113,"D10"
"c_1_113_173",113,"D10"
"c_1_113_180",113,"D10"
"c_1_113_193",113,"D10"
"c_1_113_20",113,"D10"
"c_1_113_223",113,"D10"
"c_1_113_229",113,"D10"
"c_1_113_233",113,"D10"
"c_1_113_236",113,"D10"
"c_1_113_246",113,"D10"
"c_1_113_255",113,"D10"
"c_1_113_26",113,"D10"
"c_1_113_266",113,"D10"
"c_1_113_268",113,"D10"
"c_1_113_269",113,"D10"
"c_1_113_273",113,"D10"
"c_1_113_277",113,"D10"
"c_1_113_282",113,"D10"
"c_1_113_286",113,"D10"
"c_1_113_290",113,"D10"
"c_1_113_291",113,"D10"
"c_1_113_299",113,"D10"
"c_1_113_303",113,"D10"
"c_1_113_317",113,"D10"
"c_1_113_340",113,"D10"
"c_1_113_354",113,"D10"
"c_1_113_365",113,"D10"
"c_1_113_371",113,"D10"
"c_1_113_388",113,"D10"
"c_1_113_389",113,"D10"
"c_1_113_392",113,"D10"
"c_1_113_405",113,"D10"
"c_1_113_412",113,"D10"
"c_1_113_435",113,"D10"
"c_1_113_450",113,"D10"
"c_1_113_453",113,"D10"
"c_1_113_466",113,"D10"
"c_1_113_469",113,"D10"
"c_1_113_473",113,"D10"
"c_1_113_48",113,"D10"
"c_1_113_496",113,"D10"
"c_1_113_499",113,"D10"
"c_1_113_5",113,"D10"
"c_1_113_502",113,"D10"
"c_1_113_531",113,"D10"
"c_1_113_54",113,"D10"
"c_1_113_547",113,"D10"
"c_1_113_580",113,"D10"
"c_1_113_584",113,"D10"
"c_1_113_585",113,"D10"
"c_1_113_586",113,"D10"
"c_1_113_593",113,"D10"
"c_1_113_616",113,"D10"
"c_1_113_62",113,"D10"
"c_1_113_624",113,"D10"
"c_1_113_628",113,"D10"
"c_1_113_632",113,"D10"
"c_1_113_640",113,"D10"
"c_1_113_69",113,"D10"
"c_1_113_78",113,"D10"
"c_1_114_107",114,"A10"
"c_1_114_108",114,"A10"
"c_1_114_127",114,"A10"
"c_1_114_184",114,"A10"
"c_1_114_206",114,"A10"
"c_1_114_74",114,"A10"
"c_1_115_104",115,"A10"
"c_1_115_123",115,"A10"
"c_1_115_157",115,"A10"
"c_1_115_182",115,"A10"
"c_1_115_194",115,"A10"
"c_1_115_242",115,"A10"
"c_1_115_261",115,"A10"
"c_1_115_280",115,"A10"
"c_1_115_33",115,"A10"
"c_1_115_338",115,"A10"
"c_1_115_71",115,"A10"
"c_1_115_86",115,"A10"
"c_1_115_89",115,"A10"
"c_1_115_93",115,"A10"
"c_1_116_103",116,"A7"
"c_1_116_112",116,"A7"
"c_1_116_127",116,"A7"
"c_1_116_138",116,"A7"
"c_1_116_142",116,"A7"
"c_1_116_144",116,"A7"
"c_1_116_152",116,"A7"
"c_1_116_160",116,"A7"
"c_1_116_163",116,"A7"
"c_1_116_168",116,"A7"
"c_1_116_178",116,"A7"
"c_1_116_192",116,"A7"
"c_1_116_198",116,"A7"
"c_1_116_200",116,"A7"
"c_1_116_201",116,"A7"
"c_1_116_208",116,"A7"
"c_1_116_220",116,"A7"
"c_1_116_225",116,"A7"
"c_1_116_228",116,"A7"
"c_1_116_230",116,"A7"
"c_1_116_256",116,"A7"
"c_1_116_259",116,"A7"
"c_1_116_290",116,"A7"
"c_1_116_298",116,"A7"
"c_1_116_315",116,"A7"
"c_1_116_32",116,"A7"
"c_1_116_342",116,"A7"
"c_1_116_357",116,"A7"
"c_1_116_361",116,"A7"
"c_1_116_369",116,"A7"
"c_1_116_38",116,"A7"
"c_1_116_39",116,"A7"
"c_1_116_61",116,"A7"
"c_1_116_66",116,"A7"
"c_1_116_67",116,"A7"
"c_1_116_90",116,"A7"
"c_1_116_97",116,"A7"
"c_1_117_113",117,"A7"
"c_1_117_115",117,"A7"
"c_1_117_119",117,"A7"
"c_1_117_120",117,"A7"
"c_1_117_121",117,"A7"
"c_1_117_122",117,"A7"
"c_1_117_127",117,"A7"
"c_1_117_129",117,"A7"
"c_1_117_131",117,"A7"
"c_1_117_144",117,"A7"
"c_1_117_148",117,"A7"
"c_1_117_155",117,"A7"
"c_1_117_178",117,"A7"
"c_1_117_193",117,"A7"
"c_1_117_198",117,"A7"
"c_1_117_2",117,"A7"
"c_1_117_210",117,"A7"
"c_1_117_215",117,"A7"
"c_1_117_216",117,"A7"
"c_1_117_217",117,"A7"
"c_1_117_229",117,"A7"
"c_1_117_240",117,"A7"
"c_1_117_25",117,"A7"
"c_1_117_263",117,"A7"
"c_1_117_270",117,"A7"
"c_1_117_278",117,"A7"
"c_1_117_287",117,"A7"
"c_1_117_292",117,"A7"
"c_1_117_315",117,"A7"
"c_1_117_32",117,"A7"
"c_1_117_320",117,"A7"
"c_1_117_327",117,"A7"
"c_1_117_343",117,"A7"
"c_1_117_38",117,"A7"
"c_1_117_383",117,"A7"
"c_1_117_396",117,"A7"
"c_1_117_399",117,"A7"
"c_1_117_401",117,"A7"
"c_1_117_405",117,"A7"
"c_1_117_421",117,"A7"
"c_1_117_425",117,"A7"
"c_1_117_430",117,"A7"
"c_1_117_433",117,"A7"
"c_1_117_437",117,"A7"
"c_1_117_44",117,"A7"
"c_1_117_59",117,"A7"
"c_1_117_6",117,"A7"
"c_1_117_61",117,"A7"
"c_1_117_76",117,"A7"
"c_1_117_80",117,"A7"
"c_1_117_99",117,"A7"
"c_1_118_101",118,"A8"
"c_1_118_107",118,"A8"
"c_1_118_111",118,"A8"
"c_1_118_118",118,"A8"
"c_1_118_119",118,"A8"
"c_1_118_121",118,"A8"
"c_1_118_124",118,"A8"
"c_1_118_125",118,"A8"
"c_1_118_126",118,"A8"
"c_1_118_130",118,"A8"
"c_1_118_136",118,"A8"
"c_1_118_141",118,"A8"
"c_1_118_142",118,"A8"
"c_1_118_148",118,"A8"
"c_1_118_15",118,"A8"
"c_1_118_153",118,"A8"
"c_1_118_155",118,"A8"
"c_1_118_171",118,"A8"
"c_1_118_186",118,"A8"
"c_1_118_191",118,"A8"
"c_1_118_195",118,"A8"
"c_1_118_210",118,"A8"
"c_1_118_218",118,"A8"
"c_1_118_220",118,"A8"
"c_1_118_221",118,"A8"
"c_1_118_222",118,"A8"
"c_1_118_229",118,"A8"
"c_1_118_233",118,"A8"
"c_1_118_24",118,"A8"
"c_1_118_251",118,"A8"
"c_1_118_252",118,"A8"
"c_1_118_267",118,"A8"
"c_1_118_269",118,"A8"
"c_1_118_284",118,"A8"
"c_1_118_289",118,"A8"
"c_1_118_293",118,"A8"
"c_1_118_294",118,"A8"
"c_1_118_299",118,"A8"
"c_1_118_302",118,"A8"
"c_1_118_307",118,"A8"
"c_1_118_316",118,"A8"
"c_1_118_329",118,"A8"
"c_1_118_330",118,"A8"
"c_1_118_332",118,"A8"
"c_1_118_343",118,"A8"
"c_1_118_377",118,"A8"
"c_1_118_383",118,"A8"
"c_1_118_387",118,"A8"
"c_1_118_393",118,"A8"
"c_1_118_395",118,"A8"
"c_1_118_40",118,"A8"
"c_1_118_404",118,"A8"
"c_1_118_406",118,"A8"
"c_1_118_409",118,"A8"
"c_1_118_411",118,"A8"
"c_1_118_414",118,"A8"
"c_1_118_444",118,"A8"
"c_1_118_448",118,"A8"
"c_1_118_449",118,"A8"
"c_1_118_465",118,"A8"
"c_1_118_473",118,"A8"
"c_1_118_478",118,"A8"
"c_1_118_479",118,"A8"
"c_1_118_48",118,"A8"
"c_1_118_489",118,"A8"
"c_1_118_496",118,"A8"
"c_1_118_503",118,"A8"
"c_1_118_508",118,"A8"
"c_1_118_512",118,"A8"
"c_1_118_517",118,"A8"
"c_1_118_526",118,"A8"
"c_1_118_533",118,"A8"
"c_1_118_535",118,"A8"
"c_1_118_540",118,"A8"
"c_1_118_543",118,"A8"
"c_1_118_548",118,"A8"
"c_1_118_556",118,"A8"
"c_1_118_573",118,"A8"
"c_1_118_578",118,"A8"
"c_1_118_58",118,"A8"
"c_1_118_582",118,"A8"
"c_1_118_599",118,"A8"
"c_1_118_600",118,"A8"
"c_1_118_616",118,"A8"
"c_1_118_623",118,"A8"
"c_1_118_631",118,"A8"
"c_1_118_633",118,"A8"
"c_1_118_64",118,"A8"
"c_1_118_640",118,"A8"
"c_1_118_655",118,"A8"
"c_1_118_664",118,"A8"
"c_1_118_665",118,"A8"
"c_1_118_67",118,"A8"
"c_1_118_68",118,"A8"
"c_1_118_683",118,"A8"
"c_1_118_70",118,"A8"
"c_1_118_706",118,"A8"
"c_1_118_713",118,"A8"
"c_1_118_715",118,"A8"
"c_1_118_717",118,"A8"
"c_1_118_720",118,"A8"
"c_1_118_732",118,"A8"
"c_1_118_740",118,"A8"
"c_1_118_741",118,"A8"
"c_1_118_75",118,"A8"
"c_1_118_751",118,"A8"
"c_1_118_760",118,"A8"
"c_1_118_788",118,"A8"
"c_1_118_789",118,"A8"
"c_1_118_792",118,"A8"
"c_1_118_80",118,"A8"
"c_1_118_807",118,"A8"
"c_1_118_814",118,"A8"
"c_1_118_840",118,"A8"
"c_1_118_865",118,"A8"
"c_1_118_907",118,"A8"
"c_1_118_936",118,"A8"
"c_1_118_94",118,"A8"
"c_1_118_941",118,"A8"
"c_1_118_959",118,"A8"
"c_1_118_99",118,"A8"
"c_1_119_100",119,"A8"
"c_1_119_127",119,"A8"
"c_1_119_13",119,"A8"
"c_1_119_148",119,"A8"
"c_1_119_155",119,"A8"
"c_1_119_18",119,"A8"
"c_1_119_197",119,"A8"
"c_1_119_208",119,"A8"
"c_1_119_21",119,"A8"
"c_1_119_211",119,"A8"
"c_1_119_221",119,"A8"
"c_1_119_237",119,"A8"
"c_1_119_241",119,"A8"
"c_1_119_255",119,"A8"
"c_1_119_261",119,"A8"
"c_1_119_275",119,"A8"
"c_1_119_291",119,"A8"
"c_1_119_304",119,"A8"
"c_1_119_321",119,"A8"
"c_1_119_323",119,"A8"
"c_1_119_338",119,"A8"
"c_1_119_340",119,"A8"
"c_1_119_346",119,"A8"
"c_1_119_35",119,"A8"
"c_1_119_351",119,"A8"
"c_1_119_362",119,"A8"
"c_1_119_364",119,"A8"
"c_1_119_368",119,"A8"
"c_1_119_385",119,"A8"
"c_1_119_39",119,"A8"
"c_1_119_390",119,"A8"
"c_1_119_402",119,"A8"
"c_1_119_44",119,"A8"
"c_1_119_448",119,"A8"
"c_1_119_471",119,"A8"
"c_1_119_48",119,"A8"
"c_1_119_488",119,"A8"
"c_1_119_506",119,"A8"
"c_1_119_51",119,"A8"
"c_1_119_528",119,"A8"
"c_1_119_530",119,"A8"
"c_1_119_549",119,"A8"
"c_1_119_55",119,"A8"
"c_1_119_561",119,"A8"
"c_1_119_567",119,"A8"
"c_1_119_574",119,"A8"
"c_1_119_58",119,"A8"
"c_1_119_582",119,"A8"
"c_1_119_599",119,"A8"
"c_1_119_609",119,"A8"
"c_1_119_61",119,"A8"
"c_1_119_616",119,"A8"
"c_1_119_619",119,"A8"
"c_1_119_624",119,"A8"
"c_1_119_627",119,"A8"
"c_1_119_65",119,"A8"
"c_1_119_653",119,"A8"
"c_1_119_655",119,"A8"
"c_1_119_661",119,"A8"
"c_1_119_672",119,"A8"
"c_1_119_69",119,"A8"
"c_1_119_709",119,"A8"
"c_1_119_719",119,"A8"
"c_1_119_749",119,"A8"
"c_1_119_75",119,"A8"
"c_1_119_751",119,"A8"
"c_1_119_756",119,"A8"
"c_1_119_757",119,"A8"
"c_1_119_777",119,"A8"
"c_1_119_778",119,"A8"
"c_1_119_78",119,"A8"
"c_1_119_793",119,"A8"
"c_1_119_796",119,"A8"
"c_1_119_803",119,"A8"
"c_1_119_805",119,"A8"
"c_1_119_829",119,"A8"
"c_1_119_831",119,"A8"
"c_1_119_836",119,"A8"
"c_1_119_852",119,"A8"
"c_1_119_87",119,"A8"
"c_1_119_92",119,"A8"
"c_1_119_93",119,"A8"
"c_1_11_108",11,"A4"
"c_1_11_117",11,"A4"
"c_1_11_135",11,"A4"
"c_1_11_150",11,"A4"
"c_1_11_171",11,"A4"
"c_1_11_179",11,"A4"
"c_1_11_214",11,"A4"
"c_1_11_215",11,"A4"
"c_1_11_229",11,"A4"
"c_1_11_238",11,"A4"
"c_1_11_249",11,"A4"
"c_1_11_262",11,"A4"
"c_1_11_267",11,"A4"
"c_1_11_271",11,"A4"
"c_1_11_278",11,"A4"
"c_1_11_290",11,"A4"
"c_1_11_303",11,"A4"
"c_1_11_312",11,"A4"
"c_1_11_319",11,"A4"
"c_1_11_331",11,"A4"
"c_1_11_34",11,"A4"
"c_1_11_344",11,"A4"
"c_1_11_357",11,"A4"
"c_1_11_409",11,"A4"
"c_1_11_412",11,"A4"
"c_1_11_417",11,"A4"
"c_1_11_419",11,"A4"
"c_1_11_431",11,"A4"
"c_1_11_465",11,"A4"
"c_1_11_477",11,"A4"
"c_1_11_490",11,"A4"
"c_1_11_521",11,"A4"
"c_1_11_532",11,"A4"
"c_1_11_537",11,"A4"
"c_1_11_55",11,"A4"
"c_1_11_553",11,"A4"
"c_1_11_556",11,"A4"
"c_1_11_595",11,"A4"
"c_1_11_610",11,"A4"
"c_1_11_616",11,"A4"
"c_1_11_638",11,"A4"
"c_1_11_639",11,"A4"
"c_1_11_645",11,"A4"
"c_1_11_666",11,"A4"
"c_1_11_694",11,"A4"
"c_1_11_71",11,"A4"
"c_1_11_729",11,"A4"
"c_1_11_73",11,"A4"
"c_1_11_78",11,"A4"
"c_1_11_92",11,"A4"
"c_1_120_109",120,"H6"
"c_1_120_114",120,"H6"
"c_1_120_124",120,"H6"
"c_1_120_138",120,"H6"
"c_1_120_175",120,"H6"
"c_1_120_219",120,"H6"
"c_1_120_301",120,"H6"
"c_1_120_31",120,"H6"
"c_1_120_32",120,"H6"
"c_1_120_325",120,"H6"
"c_1_120_362",120,"H6"
"c_1_120_388",120,"H6"
"c_1_120_405",120,"H6"
"c_1_120_424",120,"H6"
"c_1_120_434",120,"H6"
"c_1_120_453",120,"H6"
"c_1_120_459",120,"H6"
"c_1_120_460",120,"H6"
"c_1_120_475",120,"H6"
"c_1_120_484",120,"H6"
"c_1_120_489",120,"H6"
"c_1_120_495",120,"H6"
"c_1_120_5",120,"H6"
"c_1_120_515",120,"H6"
"c_1_120_53",120,"H6"
"c_1_120_545",120,"H6"
"c_1_120_546",120,"H6"
"c_1_120_575",120,"H6"
"c_1_120_591",120,"H6"
"c_1_120_593",120,"H6"
"c_1_120_599",120,"H6"
"c_1_120_604",120,"H6"
"c_1_120_617",120,"H6"
"c_1_120_662",120,"H6"
"c_1_120_739",120,"H6"
"c_1_120_795",120,"H6"
"c_1_120_859",120,"H6"
"c_1_120_860",120,"H6"
"c_1_120_89",120,"H6"
"c_1_120_893",120,"H6"
"c_1_120_894",120,"H6"
"c_1_120_898",120,"H6"
"c_1_120_91",120,"H6"
"c_1_120_919",120,"H6"
"c_1_121_111",121,"H6"
"c_1_121_180",121,"H6"
"c_1_121_197",121,"H6"
"c_1_121_275",121,"H6"
"c_1_121_31",121,"H6"
"c_1_121_310",121,"H6"
"c_1_121_326",121,"H6"
"c_1_121_355",121,"H6"
"c_1_121_373",121,"H6"
"c_1_121_379",121,"H6"
"c_1_121_391",121,"H6"
"c_1_121_41",121,"H6"
"c_1_121_437",121,"H6"
"c_1_121_438",121,"H6"
"c_1_121_457",121,"H6"
"c_1_121_480",121,"H6"
"c_1_121_482",121,"H6"
"c_1_121_486",121,"H6"
"c_1_121_53",121,"H6"
"c_1_121_557",121,"H6"
"c_1_121_569",121,"H6"
"c_1_121_578",121,"H6"
"c_1_121_582",121,"H6"
"c_1_121_585",121,"H6"
"c_1_121_595",121,"H6"
"c_1_121_608",121,"H6"
"c_1_121_627",121,"H6"
"c_1_121_63",121,"H6"
"c_1_121_651",121,"H6"
"c_1_121_661",121,"H6"
"c_1_121_67",121,"H6"
"c_1_121_699",121,"H6"
"c_1_121_744",121,"H6"
"c_1_121_764",121,"H6"
"c_1_121_768",121,"H6"
"c_1_121_777",121,"H6"
"c_1_121_8",121,"H6"
"c_1_121_95",121,"H6"
"c_1_121_98",121,"H6"
"c_1_12_104",12,"A4"
"c_1_12_108",12,"A4"
"c_1_12_114",12,"A4"
"c_1_12_155",12,"A4"
"c_1_12_167",12,"A4"
"c_1_12_222",12,"A4"
"c_1_12_229",12,"A4"
"c_1_12_292",12,"A4"
"c_1_12_320",12,"A4"
"c_1_12_332",12,"A4"
"c_1_12_352",12,"A4"
"c_1_12_364",12,"A4"
"c_1_12_365",12,"A4"
"c_1_12_37",12,"A4"
"c_1_12_370",12,"A4"
"c_1_12_372",12,"A4"
"c_1_12_39",12,"A4"
"c_1_12_416",12,"A4"
"c_1_12_428",12,"A4"
"c_1_12_451",12,"A4"
"c_1_12_466",12,"A4"
"c_1_12_471",12,"A4"
"c_1_12_480",12,"A4"
"c_1_12_505",12,"A4"
"c_1_12_51",12,"A4"
"c_1_12_528",12,"A4"
"c_1_12_534",12,"A4"
"c_1_12_539",12,"A4"
"c_1_12_57",12,"A4"
"c_1_12_570",12,"A4"
"c_1_12_58",12,"A4"
"c_1_12_590",12,"A4"
"c_1_12_597",12,"A4"
"c_1_12_622",12,"A4"
"c_1_12_623",12,"A4"
"c_1_12_638",12,"A4"
"c_1_12_642",12,"A4"
"c_1_12_656",12,"A4"
"c_1_12_658",12,"A4"
"c_1_12_663",12,"A4"
"c_1_12_665",12,"A4"
"c_1_12_669",12,"A4"
"c_1_12_692",12,"A4"
"c_1_12_699",12,"A4"
"c_1_12_7",12,"A4"
"c_1_12_716",12,"A4"
"c_1_12_724",12,"A4"
"c_1_12_725",12,"A4"
"c_1_12_728",12,"A4"
"c_1_12_729",12,"A4"
"c_1_12_75",12,"A4"
"c_1_12_762",12,"A4"
"c_1_12_785",12,"A4"
"c_1_12_80",12,"A4"
"c_1_12_806",12,"A4"
"c_1_12_823",12,"A4"
"c_1_12_830",12,"A4"
"c_1_12_832",12,"A4"
"c_1_12_846",12,"A4"
"c_1_12_859",12,"A4"
"c_1_12_95",12,"A4"
"c_1_13_1001",13,"A5"
"c_1_13_1009",13,"A5"
"c_1_13_1023",13,"A5"
"c_1_13_1037",13,"A5"
"c_1_13_1050",13,"A5"
"c_1_13_1054",13,"A5"
"c_1_13_1062",13,"A5"
"c_1_13_1081",13,"A5"
"c_1_13_1088",13,"A5"
"c_1_13_1104",13,"A5"
"c_1_13_1121",13,"A5"
"c_1_13_1138",13,"A5"
"c_1_13_114",13,"A5"
"c_1_13_1140",13,"A5"
"c_1_13_1154",13,"A5"
"c_1_13_1155",13,"A5"
"c_1_13_1160",13,"A5"
"c_1_13_1163",13,"A5"
"c_1_13_117",13,"A5"
"c_1_13_1175",13,"A5"
